genre,genre_id,movie_id
"Comedy",35,22949
"Family",10751,22949
"Horror",27,609
"Fantasy",14,12437
"Action",28,12437
"Adventure",12,12437
"Science Fiction",878,12437
"Thriller",53,12437
"Comedy",35,2959
"Comedy",35,9957
"Comedy",35,11648
"Romance",10749,11648
"Crime",80,9366
"Drama",18,9366
"Thriller",53,9366
"Horror",27,1576
"Action",28,1576
"Science Fiction",878,1576
"Action",28,13051
"Action",28,49530
"Thriller",53,49530
"Science Fiction",878,49530
"Comedy",35,34806
"Romance",10749,34806
"Comedy",35,49022
"Drama",18,49022
"Romance",10749,49022
"Adventure",12,11469
"Comedy",35,11469
"Fantasy",14,11469
"Comedy",35,23479
"Family",10751,23479
"Comedy",35,168027
"Action",28,11667
"Adventure",12,11667
"Thriller",53,11667
"Drama",18,423
"War",10752,423
"Drama",18,2447
"History",36,2447
"Horror",27,10066
"Drama",18,2288
"Romance",10749,2288
"Drama",18,88794
"Crime",80,88794
"History",36,88794
"Drama",18,6440
"Romance",10749,6440
"Horror",27,13515
"Mystery",9648,13515
"Thriller",53,13515
"Drama",18,11979
"Fantasy",14,11979
"Horror",27,11979
"Science Fiction",878,169
"Action",28,169
"Thriller",53,169
"Drama",18,8090
"Comedy",35,11622
"Romance",10749,11622
"Science Fiction",878,3604
"Family",10751,447027
"Comedy",35,9541
"Romance",10749,9541
"Action",28,94348
"Thriller",53,94348
"Crime",80,94348
"Mystery",9648,94348
"Crime",80,8197
"Drama",18,8197
"Mystery",9648,8197
"Thriller",53,8197
"Crime",80,336004
"Action",28,336004
"Thriller",53,336004
"Comedy",35,35019
"Fantasy",14,35019
"Crime",80,10410
"History",36,10410
"Drama",18,8836
"Mystery",9648,8836
"Science Fiction",878,8836
"Thriller",53,8836
"Thriller",53,309503
"Drama",18,309503
"Family",10751,14442
"Fantasy",14,14442
"Comedy",35,14442
"Drama",18,321741
"Thriller",53,59965
"Action",28,59965
"Mystery",9648,59965
"Animation",16,14175
"Family",10751,14175
"Adventure",12,14175
"Comedy",35,11004
"Drama",18,11004
"Action",28,11918
"Comedy",35,11918
"Science Fiction",878,11918
"Thriller",53,98357
"Crime",80,98357
"Drama",18,98357
"Horror",27,10012
"Comedy",35,10012
"Crime",80,49526
"Action",28,49526
"Thriller",53,49526
"Action",28,268920
"Comedy",35,268920
"Crime",80,268920
"War",10752,9093
"Adventure",12,9093
"Drama",18,9093
"Romance",10749,9093
"Action",28,119283
"Crime",80,119283
"Comedy",35,11823
"Romance",10749,11823
"Comedy",35,35169
"Action",28,118957
"Horror",27,118957
"Thriller",53,118957
"Fantasy",14,849
"Action",28,849
"Adventure",12,849
"Action",28,4515
"Adventure",12,4515
"Drama",18,4515
"History",36,4515
"Action",28,18886
"Adventure",12,18886
"Drama",18,18886
"Thriller",53,18886
"Comedy",35,6575
"Music",10402,6575
"Comedy",35,14293
"Drama",18,14293
"Thriller",53,14293
"Action",28,13496
"Western",37,13496
"Drama",18,18320
"History",36,18320
"Romance",10749,18320
"Action",28,22787
"Crime",80,22787
"Mystery",9648,22787
"Thriller",53,22787
"Drama",18,8967
"Fantasy",14,8967
"Action",28,37498
"Adventure",12,37498
"Thriller",53,37498
"Action",28,144336
"Drama",18,144336
"Thriller",53,144336
"Crime",80,144336
"Drama",18,9616
"Fantasy",14,9616
"Horror",27,9616
"Mystery",9648,9616
"Romance",10749,9616
"Thriller",53,9616
"Action",28,13056
"Crime",80,13056
"Family",10751,14113
"Fantasy",14,14113
"Comedy",35,14113
"Adventure",12,285783
"Drama",18,285783
"Thriller",53,285783
"Fantasy",14,49478
"Family",10751,49478
"Action",28,49478
"Comedy",35,9726
"Drama",18,9726
"Romance",10749,9726
"Drama",18,15059
"Drama",18,20763
"Action",28,9702
"Crime",80,9702
"Drama",18,9702
"Thriller",53,9702
"Action",28,9311
"Crime",80,9311
"Drama",18,9311
"Mystery",9648,9311
"Thriller",53,9311
"Thriller",53,9280
"Crime",80,9280
"Romance",10749,9280
"Action",28,26843
"History",36,26843
"War",10752,26843
"War",10752,11876
"Adventure",12,11876
"Drama",18,11876
"Romance",10749,11876
"Drama",18,22267
"War",10752,22267
"Romance",10749,22267
"Western",37,22267
"Drama",18,45958
"Action",28,1969
"Comedy",35,1969
"Western",37,1969
"Crime",80,1969
"Drama",18,310706
"Crime",80,310706
"Action",28,198663
"Mystery",9648,198663
"Science Fiction",878,198663
"Thriller",53,198663
"Comedy",35,239573
"Drama",18,10436
"Romance",10749,10436
"Drama",18,1381
"Adventure",12,1381
"Science Fiction",878,1381
"Romance",10749,1381
"Animation",16,12429
"Family",10751,12429
"Drama",18,228205
"Romance",10749,228205
"Drama",18,2900
"Science Fiction",878,2900
"Thriller",53,2900
"Romance",10749,21311
"Drama",18,21311
"Adventure",12,21311
"Comedy",35,77875
"Romance",10749,77875
"Drama",18,192136
"History",36,192136
"Drama",18,18254
"History",36,18254
"Drama",18,881
"Action",28,10877
"Crime",80,10877
"Thriller",53,10877
"Crime",80,9600
"Comedy",35,9600
"Family",10751,202575
"Fantasy",14,202575
"Animation",16,202575
"Adventure",12,202575
"Horror",27,71469
"Action",28,71469
"Thriller",53,71469
"Science Fiction",878,71469
"Music",10402,85446
"Drama",18,85446
"Romance",10749,85446
"Action",28,326
"Crime",80,326
"Horror",27,326
"Thriller",53,326
"Mystery",9648,10685
"Thriller",53,10685
"Action",28,7220
"Crime",80,7220
"Drama",18,7220
"Drama",18,9763
"Action",28,72387
"Crime",80,72387
"Thriller",53,72387
"Comedy",35,12596
"Drama",18,12596
"Adventure",12,1892
"Action",28,1892
"Science Fiction",878,1892
"Action",28,13460
"Thriller",53,13460
"Science Fiction",878,13460
"Drama",18,8055
"Romance",10749,8055
"Comedy",35,50647
"Comedy",35,10719
"Family",10751,10719
"Fantasy",14,10719
"Drama",18,9294
"Fantasy",14,9294
"Romance",10749,9294
"Science Fiction",878,9294
"Adventure",12,11888
"Comedy",35,11888
"Family",10751,11888
"Action",28,22907
"Crime",80,22907
"Drama",18,22907
"Thriller",53,22907
"Fantasy",14,9647
"Comedy",35,9647
"Drama",18,9647
"Comedy",35,9353
"Family",10751,9353
"Comedy",35,55721
"Romance",10749,55721
"Action",28,109414
"Comedy",35,109414
"Horror",27,10307
"Drama",18,11978
"Comedy",35,6439
"Comedy",35,87567
"Crime",80,38322
"Comedy",35,38322
"Action",28,38322
"Thriller",53,45612
"Science Fiction",878,45612
"Mystery",9648,45612
"Action",28,7305
"Adventure",12,7305
"Drama",18,7305
"Thriller",53,7305
"Thriller",53,3594
"Drama",18,3594
"Mystery",9648,3594
"Adventure",12,157841
"Drama",18,157841
"Family",10751,157841
"Animation",16,862
"Comedy",35,862
"Family",10751,862
"Action",28,11519
"Comedy",35,11519
"Drama",18,12920
"Family",10751,12920
"Drama",18,59
"Thriller",53,59
"Crime",80,59
"Action",28,9335
"Thriller",53,9335
"Crime",80,9335
"Action",28,12106
"Western",37,12106
"Action",28,11141
"Comedy",35,11141
"Romance",10749,11141
"Thriller",53,11141
"Drama",18,8649
"Action",28,31867
"Science Fiction",878,31867
"Thriller",53,31867
"Crime",80,31867
"Fantasy",14,10253
"Drama",18,10253
"Horror",27,10253
"Action",28,10253
"Thriller",53,10253
"Science Fiction",878,10253
"Fantasy",14,3587
"Comedy",35,3587
"Family",10751,3587
"Comedy",35,124459
"Animation",16,24662
"Comedy",35,24662
"Family",10751,24662
"Music",10402,24662
"Drama",18,32274
"War",10752,182
"Crime",80,182
"Drama",18,182
"Mystery",9648,182
"Romance",10749,182
"Thriller",53,182
"Adventure",12,5494
"Drama",18,28
"War",10752,28
"Comedy",35,38073
"Drama",18,38073
"Romance",10749,38073
"Music",10402,2054
"Drama",18,2054
"Family",10751,2054
"Action",28,302156
"Drama",18,606
"Action",28,1637
"Adventure",12,1637
"Crime",80,1637
"Drama",18,87502
"Action",28,698
"Adventure",12,698
"Thriller",53,698
"Science Fiction",878,698
"Comedy",35,120467
"Drama",18,120467
"Drama",18,11313
"Mystery",9648,11313
"Comedy",35,6488
"Horror",27,6488
"Crime",80,10559
"Drama",18,10559
"Science Fiction",878,10559
"Thriller",53,10559
"Comedy",35,296099
"Comedy",35,8012
"Thriller",53,8012
"Crime",80,8012
"Action",28,1574
"Comedy",35,1574
"Crime",80,1574
"Drama",18,1574
"Music",10402,1574
"Comedy",35,9032
"Drama",18,9032
"Comedy",35,2770
"Romance",10749,2770
"Drama",18,72570
"Romance",10749,72570
"Drama",18,27569
"Drama",18,10637
"Action",28,1669
"Adventure",12,1669
"Thriller",53,1669
"Drama",18,132363
"Comedy",35,9472
"Horror",27,2907
"Comedy",35,2907
"Fantasy",14,2907
"Crime",80,9273
"Comedy",35,9273
"Adventure",12,9273
"Comedy",35,9880
"Family",10751,9880
"Romance",10749,9880
"Comedy",35,2925
"Crime",80,807
"Mystery",9648,807
"Thriller",53,807
"Science Fiction",878,17654
"Animation",16,11836
"Comedy",35,11836
"Family",10751,11836
"Thriller",53,322
"Crime",80,322
"Drama",18,322
"Mystery",9648,322
"Drama",18,70
"Comedy",35,9535
"Crime",80,9535
"Romance",10749,11036
"Drama",18,11036
"Comedy",35,6557
"Romance",10749,6557
"Action",28,307081
"Drama",18,307081
"Comedy",35,18126
"Drama",18,18126
"Family",10751,18126
"Music",10402,18126
"Romance",10749,18126
"Adventure",12,16340
"Animation",16,16340
"Comedy",35,16340
"Family",10751,16340
"Drama",18,10333
"Romance",10749,10333
"Adventure",12,4476
"Drama",18,4476
"Romance",10749,4476
"War",10752,4476
"Drama",18,22947
"Romance",10749,22947
"Drama",18,2755
"Comedy",35,2755
"Horror",27,82654
"Comedy",35,82654
"Romance",10749,82654
"Action",28,59967
"Thriller",53,59967
"Science Fiction",878,59967
"Fantasy",14,16300
"Comedy",35,16300
"Science Fiction",878,16300
"Romance",10749,16300
"Fantasy",14,9598
"Drama",18,9598
"Comedy",35,9598
"Family",10751,9598
"Drama",18,82696
"Comedy",35,82696
"Romance",10749,82696
"Comedy",35,9870
"Romance",10749,9870
"Drama",18,9870
"Action",28,8292
"Crime",80,8292
"Comedy",35,8780
"Romance",10749,10207
"Drama",18,10207
"Drama",18,9715
"Romance",10749,9715
"Comedy",35,10521
"Action",28,10762
"Adventure",12,10762
"Comedy",35,10762
"Thriller",53,10762
"Comedy",35,10096
"Fantasy",14,10096
"Romance",10749,10096
"Fantasy",14,59436
"Comedy",35,59436
"Romance",10749,59436
"Animation",16,227783
"Comedy",35,227783
"Family",10751,227783
"Adventure",12,227783
"Crime",80,4133
"Drama",18,4133
"Science Fiction",878,172
"Action",28,172
"Adventure",12,172
"Thriller",53,172
"Comedy",35,21972
"Drama",18,21972
"Family",10751,21972
"Fantasy",14,21972
"Comedy",35,36593
"Crime",80,36593
"Adventure",12,707
"Action",28,707
"Thriller",53,707
"Adventure",12,533
"Animation",16,533
"Comedy",35,533
"Family",10751,533
"Drama",18,6023
"Romance",10749,6023
"Drama",18,4347
"Romance",10749,4347
"Comedy",35,37056
"Drama",18,37056
"Romance",10749,37056
"Action",28,4105
"Thriller",53,4105
"Crime",80,4105
"Comedy",35,76489
"Romance",10749,3933
"Fantasy",14,3933
"Animation",16,3933
"Music",10402,3933
"Drama",18,9918
"Action",28,273481
"Crime",80,273481
"Drama",18,273481
"Mystery",9648,273481
"Thriller",53,273481
"Horror",27,16871
"Thriller",53,16871
"Fantasy",14,293863
"Drama",18,293863
"Romance",10749,293863
"Comedy",35,13156
"Drama",18,13156
"Family",10751,13156
"Drama",18,41233
"Romance",10749,41233
"Adventure",12,9266
"Comedy",35,1262
"Drama",18,1262
"Fantasy",14,1262
"Romance",10749,1262
"Horror",27,4513
"Thriller",53,4513
"Horror",27,22970
"Thriller",53,22970
"Comedy",35,7278
"Adventure",12,9013
"Comedy",35,9013
"Crime",80,9013
"Action",28,865
"Science Fiction",878,865
"Horror",27,10776
"Comedy",35,10776
"Music",10402,10776
"Action",28,50456
"Thriller",53,50456
"Adventure",12,50456
"Action",28,9823
"Fantasy",14,9823
"Science Fiction",878,9823
"Comedy",35,59861
"Romance",10749,59861
"Drama",18,59861
"Drama",18,133805
"Horror",27,133805
"Music",10402,12763
"Action",28,9766
"Adventure",12,9766
"Crime",80,9766
"Drama",18,9766
"Action",28,14034
"Comedy",35,14034
"Action",28,12244
"Adventure",12,12244
"Animation",16,12244
"Science Fiction",878,12244
"Thriller",53,12244
"Comedy",35,5971
"Crime",80,5971
"Drama",18,5971
"Thriller",53,109421
"Crime",80,109421
"Drama",18,109421
"Comedy",35,11137
"Romance",10749,11137
"Animation",16,51162
"Family",10751,51162
"Comedy",35,10152
"Comedy",35,9452
"Drama",18,9452
"Drama",18,239566
"Music",10402,239566
"Drama",18,53113
"Romance",10749,53113
"Action",28,9271
"Crime",80,9271
"Science Fiction",878,9271
"Thriller",53,9271
"Comedy",35,13948
"Fantasy",14,13948
"Fantasy",14,4474
"Drama",18,4474
"Action",28,4474
"Comedy",35,4474
"Crime",80,4474
"Science Fiction",878,4474
"Thriller",53,184346
"Crime",80,184346
"Horror",27,184346
"Action",28,48340
"Thriller",53,48340
"Comedy",35,14846
"Romance",10749,14846
"Drama",18,14846
"Comedy",35,72207
"Comedy",35,16232
"Drama",18,16232
"Comedy",35,10658
"Fantasy",14,10658
"Science Fiction",878,10658
"Romance",10749,43539
"Drama",18,43539
"Thriller",53,43539
"Crime",80,43539
"Science Fiction",878,9920
"Action",28,9920
"Thriller",53,9920
"Thriller",53,8978
"Action",28,11702
"Drama",18,11702
"Crime",80,11702
"Thriller",53,11702
"Action",28,18550
"Comedy",35,18550
"Thriller",53,18550
"Action",28,8869
"Comedy",35,8869
"Horror",27,8869
"Thriller",53,8869
"Drama",18,43347
"Comedy",35,43347
"Romance",10749,43347
"Crime",80,3489
"Mystery",9648,3489
"Thriller",53,3489
"Drama",18,9701
"Comedy",35,2122
"Thriller",53,2122
"Crime",80,2122
"Horror",27,37707
"Thriller",53,37707
"Science Fiction",878,37707
"Thriller",53,13150
"Crime",80,13150
"Drama",18,13150
"Action",28,9042
"Adventure",12,9042
"Horror",27,9042
"Thriller",53,9042
"Comedy",35,17813
"Romance",10749,17813
"Drama",18,11208
"Mystery",9648,11208
"Romance",10749,11208
"Thriller",53,11208
"Horror",27,58151
"Comedy",35,58151
"Drama",18,11400
"History",36,11400
"Romance",10749,11400
"Action",28,10350
"Science Fiction",878,10350
"Action",28,14164
"Adventure",12,14164
"Fantasy",14,14164
"Science Fiction",878,14164
"Thriller",53,14164
"Action",28,76640
"Crime",80,76640
"Thriller",53,76640
"Drama",18,11058
"Horror",27,11058
"Science Fiction",878,11058
"Thriller",53,11058
"Comedy",35,14844
"Romance",10749,14844
"Comedy",35,57089
"Animation",16,57089
"Family",10751,57089
"Drama",18,1947
"Adventure",12,8054
"Fantasy",14,8054
"Mystery",9648,8054
"Comedy",35,46829
"Drama",18,46829
"Crime",80,146238
"Thriller",53,146238
"Drama",18,146238
"Action",28,9989
"Crime",80,9989
"Drama",18,9989
"War",10752,9665
"Drama",18,311
"Crime",80,311
"Thriller",53,102362
"Action",28,102362
"Crime",80,102362
"Drama",18,102362
"Drama",18,11162
"Romance",10749,11162
"Crime",80,6016
"Drama",18,6016
"Thriller",53,6016
"Action",28,17186
"Adventure",12,17186
"Drama",18,17186
"Romance",10749,17186
"Drama",18,13967
"Family",10751,13967
"Romance",10749,13967
"Fantasy",14,2008
"Drama",18,2008
"Action",28,2008
"Thriller",53,2008
"Romance",10749,2008
"Adventure",12,9053
"Action",28,9053
"Thriller",53,9053
"Romance",10749,215211
"Drama",18,215211
"Action",28,4512
"Drama",18,4512
"Western",37,4512
"Adventure",12,76349
"Drama",18,76349
"Action",28,76349
"History",36,76349
"War",10752,76349
"Comedy",35,31203
"Thriller",53,265208
"Crime",80,265208
"Drama",18,265208
"Action",28,45610
"Thriller",53,45610
"Crime",80,45610
"Animation",16,50135
"Family",10751,50135
"Comedy",35,50135
"History",36,1874
"Drama",18,1874
"Crime",80,10955
"Thriller",53,10955
"Adventure",12,223702
"Animation",16,223702
"Comedy",35,223702
"Fantasy",14,223702
"Comedy",35,254470
"Music",10402,254470
"Drama",18,69
"Music",10402,69
"Romance",10749,69
"Comedy",35,4967
"Thriller",53,10577
"Horror",27,10577
"Adventure",12,9449
"Fantasy",14,9449
"Action",28,9449
"Comedy",35,9449
"Family",10751,9449
"Drama",18,11499
"History",36,11499
"Comedy",35,4912
"Crime",80,4912
"Drama",18,4912
"Romance",10749,4912
"Thriller",53,4912
"Comedy",35,12771
"Romance",10749,12771
"Comedy",35,323676
"Drama",18,12506
"Comedy",35,24071
"Drama",18,24071
"Romance",10749,24071
"Drama",18,11249
"Horror",27,11249
"Comedy",35,11249
"Drama",18,9667
"Mystery",9648,9667
"Thriller",53,9667
"Fantasy",14,9667
"Animation",16,812
"Family",10751,812
"Comedy",35,812
"Adventure",12,812
"Fantasy",14,812
"Romance",10749,812
"Drama",18,277216
"Music",10402,277216
"Adventure",12,87
"Action",28,87
"Animation",16,14444
"Family",10751,14444
"Crime",80,2043
"Mystery",9648,2043
"Thriller",53,2043
"Action",28,2043
"Action",28,562
"Thriller",53,562
"Comedy",35,15373
"Comedy",35,318846
"Drama",18,318846
"Music",10402,26320
"Comedy",35,26320
"Drama",18,26320
"Drama",18,14292
"History",36,14292
"Fantasy",14,924
"Horror",27,924
"Action",28,924
"Comedy",35,2018
"Animation",16,192577
"Science Fiction",878,192577
"Comedy",35,9428
"Drama",18,9428
"Mystery",9648,2832
"Thriller",53,2832
"Comedy",35,137093
"Adventure",12,699
"Action",28,699
"Thriller",53,699
"Comedy",35,9778
"Romance",10749,9778
"Comedy",35,16406
"Thriller",53,8831
"Science Fiction",878,8831
"Action",28,8831
"Crime",80,8831
"Comedy",35,9398
"Romance",10749,112949
"Comedy",35,10439
"Family",10751,10439
"Fantasy",14,10439
"Comedy",35,3638
"Action",28,23483
"Crime",80,23483
"Action",28,62206
"Adventure",12,62206
"Comedy",35,62206
"Family",10751,218778
"Comedy",35,218778
"Drama",18,4348
"Romance",10749,4348
"Science Fiction",878,78
"Drama",18,78
"Thriller",53,78
"Adventure",12,11780
"Action",28,192102
"Drama",18,192102
"Thriller",53,192102
"Crime",80,192102
"Drama",18,2001
"Crime",80,2001
"Thriller",53,2001
"Drama",18,13374
"Comedy",35,13374
"Family",10751,13374
"Horror",27,10383
"Thriller",53,10383
"Documentary",99,11516
"Comedy",35,10025
"Drama",18,10025
"Family",10751,10025
"Fantasy",14,10025
"Romance",10749,10025
"Drama",18,15198
"Comedy",35,15198
"Action",28,23172
"Comedy",35,23172
"Family",10751,23172
"Adventure",12,17834
"Comedy",35,17834
"Family",10751,17834
"Fantasy",14,17834
"Drama",18,9549
"History",36,9549
"Action",28,10016
"Horror",27,10016
"Science Fiction",878,10016
"Comedy",35,10317
"Drama",18,10317
"Romance",10749,58431
"Horror",27,58431
"Comedy",35,58431
"Thriller",53,58431
"Drama",18,9746
"Comedy",35,13092
"Romance",10749,13092
"Drama",18,13092
"Action",28,59859
"Adventure",12,59859
"Crime",80,59859
"Action",28,13495
"Drama",18,15487
"Family",10751,15487
"Action",28,254473
"Crime",80,254473
"Drama",18,254473
"Adventure",12,700
"Action",28,700
"Thriller",53,700
"Comedy",35,4964
"Romance",10749,4964
"Drama",18,4964
"Drama",18,10024
"Comedy",35,13490
"Drama",18,13490
"Drama",18,15927
"Adventure",12,15927
"History",36,15927
"Drama",18,19052
"Thriller",53,19052
"Drama",18,1259
"Romance",10749,1259
"Drama",18,5125
"Thriller",53,5125
"Science Fiction",878,174
"Action",28,174
"Adventure",12,174
"Thriller",53,174
"Comedy",35,9583
"Drama",18,9583
"Romance",10749,9583
"Drama",18,9437
"Mystery",9648,9437
"Thriller",53,9437
"Crime",80,9437
"Drama",18,61891
"History",36,61891
"Thriller",53,61891
"Music",10402,525
"Comedy",35,525
"Action",28,525
"Crime",80,525
"Adventure",12,10188
"Comedy",35,10188
"Drama",18,10188
"Family",10751,10188
"Comedy",35,63574
"Music",10402,63574
"Drama",18,245
"Comedy",35,245
"Romance",10749,245
"Horror",27,9825
"Comedy",35,9825
"Action",28,9825
"Science Fiction",878,9825
"Thriller",53,9825
"Drama",18,186
"Thriller",53,186
"Crime",80,186
"Mystery",9648,186
"Drama",18,34584
"Family",10751,34584
"Fantasy",14,34584
"Adventure",12,34584
"Mystery",9648,2666
"Science Fiction",878,2666
"Drama",18,12783
"History",36,12783
"Romance",10749,12783
"Adventure",12,13155
"Family",10751,13155
"Fantasy",14,13155
"Crime",80,42807
"Action",28,42807
"Drama",18,42807
"Horror",27,28355
"Mystery",9648,28355
"Thriller",53,28355
"Crime",80,8080
"Thriller",53,8080
"Family",10751,56288
"Comedy",35,56288
"Action",28,56288
"Thriller",53,303858
"Thriller",53,1613
"Action",28,1613
"Comedy",35,1613
"Crime",80,1613
"Comedy",35,31582
"Drama",18,31582
"Mystery",9648,16617
"Thriller",53,16617
"Crime",80,16617
"Comedy",35,8944
"Drama",18,8944
"Action",28,11509
"Crime",80,11509
"Drama",18,11509
"Western",37,11509
"Drama",18,41488
"Thriller",53,41488
"Comedy",35,37028
"Drama",18,37028
"Music",10402,37028
"Action",28,14560
"Adventure",12,14560
"Comedy",35,14560
"Family",10751,14560
"Comedy",35,10330
"Comedy",35,6957
"Romance",10749,6957
"Romance",10749,1934
"History",36,1934
"Drama",18,239571
"Romance",10749,239571
"Crime",80,169917
"Drama",18,169917
"Mystery",9648,169917
"Thriller",53,169917
"Comedy",35,951
"Action",28,10189
"Comedy",35,10189
"Drama",18,9454
"Romance",10749,9454
"Comedy",35,9454
